"recipe_id","recipe_name","unit_g","calories_kcal","protein_g","fat_g","saturated_fat_g","carbohydrate_g","dietary_fiber_g","sugar_g","vitamin_c_mg","vitamin_a_ug","vitamin_e_mg","vitamin_b1_mg","vitamin_b2_mg","vitamin_b6_mg","vitamin_b12_ug","sodium_mg","potassium_mg","calcium_mg","magnesium_mg","iron_mg","zinc_mg","phosphorus_mg","nicotinin_mg","folate_ug","alpha_carotene_ug","beta_carotene_ug","water_g","ash_g"
34587,胡麻辣子雞丁,622,2518.89,73.42,193.54,32.46,147.38,44.29,34.24,70.32,977.34,77.9,0.03,0.15,3.97,0.23,4001.6,3494.54,2516.02,935.22,64.97,13.27,1897.24,13.48,543.35,34.28,1844.24,181.27,26.6
34588,宮保雞丁(影音),888,1173.06,102.43,29.3,6.67,148.77,29.55,29.38,120.85,1488.23,17.85,1.42,0.73,4.6,1.23,2445.27,4953.79,440.62,343.28,13.42,8.42,1393.79,33.91,316.85,51.58,2900.19,594.1,17.31
34589,珍菇扒莧菜(影音),321,128.67,8.02,8.55,1.23,12.41,8.28,1.96,35.05,1856.84,3.92,0.25,0.45,0.23,0.06,44.17,1421.17,299.2,124.0,10.26,2.06,216.08,6.31,35.49,53.0,3687.33,288.23,3.78
34590,歐風葡萄乾麵包(影音),124,409.24,6.63,0.9,0.0,97.08,7.2,62.08,0.93,0.31,0.0,0.03,2.31,0.02,0.0,483.2,1439.61,67.19,41.29,2.55,1.48,233.01,2.16,0.0,0.0,0.59,14.03,4.84
34591,日式溏心蛋,5,0.55,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.05,1300.3,14.45,2.2,0.2,0.0,4.15,0.0,0.0,0.0,0.0,0.05,4.8
34592,客家麻油雞酒,530,357.84,0.0,31.58,4.62,23.75,6.9,0.0,55.0,50.0,12.62,0.0,0.05,0.0,0.0,60.0,1350.0,70.0,75.0,1.75,1.1,110.0,5.15,0.0,0.0,100.0,471.54,3.15
34593,韓式泡菜炒雞肉,765,729.03,60.94,34.68,10.24,44.87,13.54,10.68,41.17,1166.0,15.7,0.46,0.66,1.47,1.65,2766.49,2297.65,314.17,156.68,9.17,7.41,783.92,17.03,158.85,1.42,2138.69,612.86,12.01
34594,生酮食譜 |  蕈菇醬汁豆腐排,55,68.8,1.66,0.79,0.5,15.61,2.82,8.0,0.17,1.35,0.35,0.0,0.12,0.13,0.06,29.74,182.1,25.1,28.25,2.99,0.57,52.13,1.32,22.1,0.0,2.65,36.21,0.76
34595,生酮食譜 | 焗烤酪梨鯖魚,479,486.44,7.34,39.07,8.5,40.77,17.34,2.48,79.53,1942.33,15.21,0.24,0.62,1.37,0.04,307.46,1240.76,48.28,103.59,3.85,2.65,146.45,5.58,4.28,440.0,3643.19,388.57,3.3
34596,西洋菜燉雞腿,185,153.95,15.6,8.8,2.4,3.15,2.0,1.0,43.4,162.6,2.6,0.0,0.0,0.0,0.8,1002.45,1843.1,92.05,30.4,2.0,1.6,170.15,3.2,7.2,0.0,274.0,150.85,6.6
34597,蓮藕燉排骨,175,226.95,15.9,7.7,3.0,26.35,5.6,3.4,33.5,6.5,1.4,0.5,0.0,0.0,0.5,1021.55,1929.1,78.25,66.3,2.1,1.4,303.35,2.4,19.6,0.0,3.0,118.45,7.1
34598,青木瓜燉軟排,155,237.55,15.7,17.1,3.8,9.15,2.8,4.0,20.5,6.1,4.0,0.5,0.2,0.0,0.5,952.55,1695.7,107.85,85.7,1.3,1.6,212.75,2.6,26.8,0.0,4.0,107.65,5.9
34599,三鮮炒蛋,365,310.34,41.58,13.96,4.67,6.94,0.87,1.24,7.63,354.16,4.94,0.18,0.71,0.33,8.37,1410.88,1899.24,140.38,58.11,4.27,4.89,604.1,2.39,121.95,0.0,99.46,295.41,7.62
34600,天麻冬瓜燉豬腱(影音),120,58.8,0.0,0.0,0.0,15.6,2.35,10.95,15.0,0.0,0.0,0.0,0.0,0.0,0.0,925.15,1423.05,22.8,9.65,0.2,0.0,20.6,0.0,1.5,0.0,0.0,98.45,4.95
34601,醬油煮鮮蚵 (影音),508,275.21,30.07,0.7,0.1,43.67,5.27,16.26,11.7,71.12,2.3,0.01,3.31,0.55,153.1,2873.45,888.93,350.73,189.96,26.04,4.71,448.17,7.68,114.01,0.0,64.4,422.85,10.19
34602,咖哩雞飯(影音),1836,2223.39,149.73,103.3,40.64,187.01,28.4,33.88,180.24,8868.73,23.33,1.74,2.06,4.27,4.24,1949.28,7041.38,293.51,414.8,17.97,19.72,1906.34,38.47,507.95,3012.5,15014.44,1375.09,21.58
34603,棋格蛋糕(影音),755,2219.35,52.5,25.0,7.5,455.0,5.0,255.0,15.0,410.0,7.5,0.0,0.0,0.0,2.5,355.05,710.0,142.6,92.5,7.5,5.0,652.5,2.5,267.5,0.0,0.0,220.0,2.5
34604,耶誕馴鹿叮叮噹,8,39.02,1.49,3.41,0.53,1.51,0.8,0.0,0.0,297.95,1.63,0.03,0.1,0.03,3.15,60.62,85.64,9.45,10.23,0.47,0.15,27.58,0.31,28.03,0.0,592.28,1.26,0.32
34605,鱸魚麻油麵線,1150,836.13,5.52,7.2,0.92,142.78,7.9,5.89,55.0,50.0,2.21,0.04,0.06,0.02,0.0,380.5,2084.11,111.82,120.36,5.71,1.86,213.27,5.54,6.8,0.0,100.0,988.96,5.49
34606,砂鍋牛肋筋,441,658.03,66.04,33.8,15.27,27.7,11.0,8.57,35.19,456.5,2.91,0.06,0.08,3.4,9.0,653.84,1879.37,163.39,118.27,12.76,13.43,588.43,12.92,73.74,6.1,886.01,311.16,5.34
34607,清蒸水針魚,340,173.23,14.55,7.56,1.31,14.18,3.88,6.26,15.96,209.67,8.07,0.28,0.15,0.32,0.0,1008.87,2063.48,98.55,118.26,4.71,2.06,247.39,1.06,62.48,3.0,417.85,296.84,6.84
34608,刺瓜仔封,1335,2229.08,181.61,128.08,38.75,87.11,6.02,19.8,24.37,5162.97,8.18,7.0,0.01,0.11,7.0,3856.24,5993.29,215.78,271.57,10.28,21.14,2222.58,50.23,82.45,1852.0,9101.15,927.81,24.43
34609,藥膳麻油素腰花 (影音),1367,1432.2,79.19,94.45,14.69,91.1,31.8,19.61,34.19,3992.87,43.99,0.83,1.82,1.67,0.51,2502.81,2682.59,277.03,184.26,15.06,10.73,1200.48,34.98,451.92,614.77,7679.04,1089.11,12.7
34610,沖繩塔可炸飯球(影音),720,1286.43,59.02,33.76,16.35,189.69,5.54,17.77,36.61,628.28,4.0,0.23,0.77,1.34,4.12,3047.82,3704.5,425.35,112.98,8.85,8.34,804.36,5.6,162.0,0.0,677.25,422.63,15.85
34611,奶油啤酒蛤蜊(影音),758,1002.64,27.05,46.14,32.06,127.03,14.84,5.47,38.23,1485.42,3.42,0.63,0.38,3.13,0.12,526.04,1545.93,180.0,116.83,5.03,3.49,608.35,4.14,203.18,4.5,2112.85,552.03,5.6
34612,家常絲瓜水餃,900,1787.57,153.83,125.71,41.01,10.51,3.19,2.16,20.72,269.31,3.11,8.04,0.06,0.13,8.0,2265.67,4360.08,200.04,217.45,12.71,25.36,1737.78,40.43,66.6,0.0,201.17,610.26,15.72
34613,韭菜肉餡餅,2445,4568.13,289.67,151.74,40.89,518.39,40.41,9.24,168.98,8852.49,59.44,6.06,0.09,0.27,6.0,3790.58,7945.42,2031.31,821.2,55.34,36.04,3456.87,36.67,1403.35,2673.15,16113.33,1457.69,33.53
34614,筍尖炒肉片,241,415.26,27.35,23.25,6.94,27.33,3.69,6.78,20.88,238.22,1.96,1.32,0.07,0.64,1.2,324.36,909.46,66.11,53.93,2.92,4.67,361.09,6.69,48.91,3.05,424.55,162.9,2.51
34615,麻油松阪豬,477,163.03,12.68,0.93,0.24,38.56,14.98,11.81,2.34,4.8,0.2,0.72,1.19,1.04,0.3,929.79,2586.81,22.22,60.98,1.67,3.67,391.71,25.27,197.22,0.0,9.56,416.96,7.84
34616,筍塊滷肉,770,2617.16,106.14,236.13,91.78,12.93,2.17,6.08,13.36,218.88,9.63,7.02,0.03,0.14,7.0,1482.36,3425.54,116.47,143.65,10.88,14.68,972.54,28.29,29.8,0.0,101.71,401.98,12.81
34617,鍋巴豆酥雞,205,897.45,31.5,58.75,9.2,69.6,15.95,24.45,22.95,521.45,27.65,0.0,0.0,0.35,0.0,4125.4,610.95,245.65,155.1,7.0,3.15,403.9,1.65,54.25,9.7,1039.45,32.4,12.95
34618,酥香燒白菜,598,452.67,10.42,20.33,3.0,73.63,25.68,5.4,71.73,1887.19,8.43,0.0,0.3,0.33,0.0,466.95,1942.6,280.74,117.57,3.17,2.13,349.37,3.26,48.12,694.5,3427.55,490.15,8.4
34619,藍帶起司雞排,421,1230.98,60.44,26.71,16.2,193.89,8.46,5.8,71.11,493.23,5.81,3.0,0.0,1.11,1.0,7023.0,645.96,551.2,164.03,12.33,6.61,908.77,8.62,122.74,0.0,128.85,120.91,20.16
34620,黑松露白花椰菜奶油濃湯,538,304.86,11.25,6.2,1.4,54.05,8.45,19.05,198.0,25.15,1.3,0.0,0.0,0.0,0.0,1077.53,2903.75,101.46,85.9,3.2,2.2,227.65,4.2,211.9,0.65,45.55,456.4,9.8
34621,野菇奶油濃湯,653,436.81,15.75,5.9,1.25,85.0,12.2,20.0,81.5,5.9,1.2,0.0,0.0,0.0,0.0,1007.28,3523.2,45.21,122.9,1.85,6.15,374.65,15.65,172.5,0.5,10.1,536.9,10.95
34622,番茄培根奶油濃湯(影音),620,561.46,19.7,27.7,9.47,63.67,7.44,19.09,98.74,1205.19,4.66,0.35,0.11,0.57,0.44,1387.79,2982.52,59.87,90.6,1.21,2.99,379.24,6.45,72.34,0.65,2385.65,500.81,8.45
34623,南瓜奶油濃湯,262,242.55,5.8,5.9,1.25,45.37,5.21,14.03,33.4,3749.82,2.9,0.0,0.0,0.0,0.0,470.15,1459.57,46.53,44.54,0.31,0.45,118.66,2.45,126.44,1468.5,6765.24,200.4,4.45
34624,麻油雞肉炊飯,68,73.47,5.46,3.38,0.9,5.79,1.8,0.72,5.63,510.43,0.65,0.0,0.0,0.05,0.3,963.39,1446.1,45.15,31.69,3.18,0.68,63.86,1.42,7.78,185.2,909.05,47.77,5.65
34625,杏仁堅果奶,8,1.34,0.02,0.01,0.01,0.33,0.03,0.03,0.85,0.0,0.01,0.0,0.0,0.0,0.0,917.15,1304.05,15.1,2.46,0.21,0.01,4.71,0.01,0.0,0.0,0.0,2.32,4.81
34626,老酒麻油蛋麵線,92,80.92,7.09,4.9,1.68,2.72,0.38,0.68,9.06,94.87,1.0,0.05,0.27,0.06,0.47,997.76,1444.87,49.33,12.65,1.29,0.76,115.12,0.19,40.66,0.0,8.6,71.72,5.58
34627,派對墨西哥夾餅 (影音),1398,1435.38,81.6,92.08,35.39,93.38,25.64,23.17,192.21,3837.0,14.83,0.42,0.62,3.2,3.0,1716.87,3178.75,790.58,229.47,8.09,13.31,1156.48,21.24,56.05,712.75,6826.01,1119.45,12.8
34628,煎楓糖漿豬排,12,59.32,0.2,5.01,0.81,3.7,0.0,0.0,0.0,3.74,0.92,0.0,0.01,0.03,0.0,125.01,17.19,0.66,1.77,0.06,0.04,3.08,0.04,1.06,0.04,7.46,3.33,0.27
34629,家裡沒模具？用平底鍋做派皮，鹹派、甜塔都能搭！,158,746.0,8.5,41.0,28.0,86.5,2.0,7.5,5.0,393.0,2.5,0.0,0.0,0.0,0.0,158.54,157.0,22.12,27.0,1.0,1.01,87.54,1.0,40.0,0.0,0.0,20.01,0.5
34630,干貝菠菜鹹派,420,1002.77,27.95,95.08,57.58,16.54,3.03,4.16,11.6,2635.86,7.88,0.16,0.65,0.23,1.69,2178.06,2073.45,548.83,111.77,8.07,3.64,549.82,0.61,146.4,0.08,3437.63,269.92,11.33
34631,鬆餅佐草莓醬汁冰淇淋,192,507.46,14.6,27.47,16.68,51.81,1.73,2.08,3.35,308.56,2.35,0.06,0.95,0.07,0.97,178.93,285.82,88.98,30.43,1.86,1.49,231.99,1.04,61.16,0.0,2.67,97.11,1.42
34632,酸甜草莓餡，搭配各式甜點、糕餅都好吃！,1130,2267.0,6.0,0.0,0.0,583.98,12.0,565.98,414.0,48.0,0.0,0.0,0.0,0.0,0.0,47.18,1194.0,106.48,84.0,0.0,0.04,138.16,6.0,498.0,0.0,90.0,534.02,6.0
34633,魚汁茶泡飯,210,340.55,15.85,2.2,0.55,64.9,2.95,0.15,2.8,500.55,0.7,0.05,0.15,0.05,6.25,45.5,396.75,29.1,42.45,0.8,2.25,188.8,3.5,67.45,0.0,999.15,126.55,1.0
34634,白酒醃番茄,430,308.66,3.4,0.12,0.04,78.04,7.6,50.6,135.92,10533.32,4.52,0.04,0.04,0.08,0.0,19.14,1002.96,49.56,39.32,3.16,0.08,82.8,3.4,0.0,0.0,21066.64,345.04,3.4
34635,養生麻油雞湯,893,1419.46,56.13,109.06,21.27,56.62,7.04,1.3,52.03,623.52,38.66,0.33,0.58,0.81,1.65,360.25,2679.06,86.11,135.44,5.73,7.67,671.16,18.71,51.21,185.22,961.88,663.99,7.58
34636,金線蓮養生菇雞湯,195,60.75,5.85,0.0,0.0,13.35,5.1,5.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,5.1,580.65,2.7,21.9,0.75,1.95,164.55,10.95,72.9,0.0,2.4,173.85,1.95
34637,藥膳薑母鴨 (影音),2153,1859.13,62.61,143.12,21.9,107.62,29.73,38.1,524.23,663.51,69.6,0.53,0.3,2.27,0.0,212.65,4011.09,1484.76,375.12,16.13,9.42,1281.21,13.49,394.85,128.25,1263.08,1824.48,15.23
34638,藥膳羊肉湯,1479,435.64,18.33,7.32,0.85,93.07,20.69,34.87,487.85,679.82,6.0,0.38,0.31,2.17,0.0,386.52,3046.17,694.63,191.99,7.73,4.66,463.79,5.67,263.35,138.6,1290.6,1350.44,9.91
34639,沙鍋魚頭,2880,1646.1,144.5,52.2,11.65,164.35,28.5,6.45,351.75,253.6,26.1,0.7,1.25,2.55,7.4,1762.1,7085.45,1238.3,367.7,15.5,12.0,2049.75,29.5,78.6,4.0,253.5,2495.45,25.25
34640,高麗菜怎麼炒得脆甜好吃？這些炒菜小撇步快學起來,656,280.36,15.26,0.41,0.29,65.64,11.95,16.74,206.69,239.54,0.9,0.28,0.1,1.49,0.0,61.74,1600.8,252.98,92.52,1.7,1.26,357.5,1.08,169.12,3.0,472.59,568.05,6.66
34641,重乳酪蛋糕(影音),520,1877.0,67.14,152.07,108.68,67.85,0.0,6.73,2.39,1817.87,6.85,0.05,0.27,0.06,0.47,5605.97,327.22,2042.05,90.9,4.36,10.63,1549.78,0.07,66.36,0.0,584.1,215.06,17.84
34642,啤酒醬醃黃金蜆,1226,1028.84,49.19,0.69,0.26,201.11,4.46,46.78,62.07,164.37,1.08,0.14,0.68,5.89,0.0,28437.21,2822.74,61.8,371.53,15.97,3.48,890.21,9.86,286.98,4.44,326.53,907.93,67.08
34643,鰻燒啤酒凍,790,654.69,29.37,5.42,3.02,119.79,12.63,55.98,109.76,8153.47,4.87,0.39,0.7,0.98,7.21,2154.64,2852.18,119.3,150.56,7.93,2.76,521.54,9.17,101.1,2970.16,14809.31,624.33,11.19
34644,藍帶油豆腐 (影音),64,165.65,8.17,11.33,6.02,8.22,0.3,3.97,11.91,139.12,2.11,0.4,0.18,0.1,0.24,726.0,80.1,191.25,13.46,0.63,1.16,185.6,0.83,8.12,0.0,60.42,34.03,2.23
34645,壽喜燒 (影音),1475,1814.82,164.18,108.77,37.96,50.11,12.15,18.0,77.8,430.72,19.85,2.19,0.31,0.53,8.06,1156.32,3811.57,455.11,261.96,14.93,21.43,1679.28,39.05,212.7,0.0,602.84,1147.11,12.7
34646,味噌烤秋刀,234,641.62,37.08,42.07,10.32,28.04,3.72,14.4,0.17,19.96,5.12,0.01,0.42,0.41,11.16,3774.12,1152.44,65.08,89.04,4.09,1.42,387.6,11.14,44.08,0.0,0.9,113.69,13.14
34647,番茄蛋花湯,215,276.26,21.21,19.69,5.82,5.53,0.87,1.32,7.33,321.14,5.58,0.17,0.84,0.22,1.41,1149.52,1784.75,131.32,34.2,4.26,2.82,344.48,0.35,128.48,0.0,99.46,162.11,6.48
34648,奶油小餐包 (影音),875,2333.75,77.24,48.62,26.78,397.2,9.5,46.08,24.09,483.82,6.8,0.05,0.27,0.06,3.22,296.92,998.32,358.75,191.2,5.81,5.48,724.08,4.82,272.16,0.0,13.75,346.36,8.34
34649,雪花抹茶磅蛋糕(影音),250,1109.18,7.5,52.88,36.51,157.04,6.02,80.05,4.67,511.08,2.43,0.02,1.36,0.11,0.0,1146.06,1547.5,145.69,66.33,6.55,0.98,140.39,1.4,38.3,0.0,0.35,25.35,6.44
34650,醬燒秋刀,172,483.38,28.4,38.85,9.52,3.2,0.4,2.6,3.35,44.3,1.3,0.01,0.42,0.39,11.16,83.12,484.0,39.34,41.1,1.75,1.0,289.6,11.1,9.2,0.0,49.8,99.85,1.7
34651,日式烤三明治,60,89.4,7.79,6.07,2.58,1.3,0.0,0.18,0.34,106.52,1.05,0.05,0.27,0.06,0.47,156.77,78.27,54.1,7.5,1.11,0.88,123.93,0.07,37.11,0.0,8.85,44.11,0.74
34652,山藥銀耳羹,520,613.81,23.01,6.0,2.44,115.14,7.1,10.11,13.35,1.5,5.45,0.0,0.15,0.15,0.03,93.12,1478.74,186.63,113.61,7.86,4.8,313.07,1.97,73.31,0.1,2.25,370.8,3.81
34653,南瓜海鮮松露野蕈露,440,715.7,7.6,46.9,34.3,72.8,7.0,21.1,33.0,2604.8,3.5,0.0,0.0,0.0,0.0,186.3,1308.3,50.8,58.8,0.8,0.5,199.8,4.3,148.8,910.0,3969.3,309.4,3.8
34654,翡翠干貝鮮魚羹,385,293.47,24.04,3.36,1.58,49.34,8.8,10.61,26.05,1698.12,2.98,0.03,0.16,0.21,1.0,810.42,1529.63,348.38,179.39,14.89,4.25,355.14,3.33,37.18,50.1,3370.25,302.75,5.77
34655,蟹肉干貝西湖露,240,333.12,20.99,3.36,1.58,58.74,5.8,10.61,3.05,5.57,2.98,0.03,0.16,0.21,1.0,780.52,748.63,61.68,92.94,4.89,2.25,293.84,3.78,40.98,0.1,9.25,152.95,4.27
34656,蘆筍佐胡麻,390,335.9,14.72,15.84,2.58,39.14,6.56,21.14,36.94,617.32,5.92,0.04,0.12,0.48,0.0,1544.74,1090.44,281.82,151.02,9.78,4.4,380.84,5.58,142.26,0.0,1237.62,312.86,7.46
34657,紫芋流沙捲(影音),845,2502.23,20.3,172.63,115.63,226.53,10.48,88.49,71.43,1739.35,8.66,0.25,0.48,0.53,1.8,1843.17,2206.02,256.91,146.67,5.74,6.77,503.37,4.22,88.46,0.0,106.74,412.72,10.25
34658,南蠻雞 (影音),276,634.77,17.53,40.76,7.52,51.11,2.86,11.3,16.26,655.82,18.35,0.08,0.41,0.14,0.7,624.61,484.1,77.01,41.58,3.82,2.04,233.59,0.71,132.53,26.5,991.09,163.72,2.36
34659,心型韓式蛋捲 (影音),1276,1468.8,137.01,74.54,25.79,81.34,8.77,12.68,97.74,4644.08,16.48,3.97,3.87,3.25,8.58,3307.3,3847.91,451.75,188.0,17.67,14.45,2124.05,8.85,640.38,1157.5,5637.0,965.57,19.71
34660,燻素羅漢卷,115,97.35,5.95,0.75,0.0,24.15,10.1,5.85,4.0,760.5,1.1,0.0,0.2,0.2,0.0,249.8,396.05,159.75,46.65,5.3,1.45,110.1,1.35,76.0,231.5,1405.9,82.3,2.2
34662,太陽蛋鑲餅蒸絲瓜(影音),678,734.72,39.7,45.07,7.85,47.11,6.98,7.48,69.1,684.09,19.88,0.18,0.37,0.39,0.47,1188.05,1029.35,242.29,86.34,7.49,4.65,498.56,1.87,226.38,58.5,1158.27,539.98,5.67
34663,奶茶湯圓 (影音),190,824.9,7.9,32.0,22.4,123.8,1.5,0.0,0.0,314.4,1.2,0.0,0.0,0.0,0.0,150.0,56.7,35.0,27.8,1.5,1.5,83.5,0.0,82.5,0.0,0.0,25.9,0.4
34664,番茄牛肉,420,447.22,31.52,24.26,10.89,30.23,4.71,10.0,29.65,748.84,3.51,0.23,0.34,0.82,3.47,2167.79,3798.35,119.66,69.1,5.79,6.27,406.42,3.96,88.08,0.0,1286.8,320.86,13.12
34665,西洋菜南北杏鯽魚湯,645,125.65,13.4,2.4,0.2,21.0,12.65,6.55,250.55,833.55,7.0,0.0,0.05,0.0,0.0,939.75,3444.3,465.35,99.8,6.35,0.15,263.5,0.45,2.9,0.0,1667.15,596.95,11.25
34666,青木瓜花生眉豆煲魚尾湯,345,131.25,5.4,3.8,0.8,25.45,7.1,12.4,78.4,9.0,1.5,0.1,0.0,0.0,0.0,936.95,1865.4,120.75,85.4,0.5,0.5,93.45,1.7,85.7,0.0,21.0,305.05,5.3
34667,宮廷濃湯燉花膠(影音),805,145.99,10.08,0.72,0.32,30.71,3.2,18.24,108.24,31.04,0.88,0.16,0.32,1.04,0.0,950.81,3057.66,284.53,73.72,1.88,1.2,258.55,2.64,344.24,0.0,62.08,753.65,9.84
34668,鐵板香煎牛排,5,17.1,0.3,1.1,0.6,3.0,2.35,0.15,0.0,30.35,1.35,0.0,0.0,0.05,0.0,0.25,47.5,70.85,14.3,1.55,0.1,2.35,0.05,7.45,0.0,60.75,0.3,0.3
34669,麻油蝦,170,185.52,27.36,6.94,1.34,2.53,0.87,1.08,6.67,49.73,5.76,0.08,0.15,0.04,3.18,1285.15,1928.12,213.94,77.73,5.04,2.49,336.71,1.34,27.8,0.0,99.46,126.6,7.53
34670,泡菜炒冬粉 (影音),950,2103.52,28.5,52.73,10.18,386.1,15.88,4.13,21.84,1035.17,21.1,0.55,0.31,0.81,0.97,4037.49,1472.1,261.31,138.41,14.67,3.26,637.58,6.28,143.31,0.0,1868.7,468.8,14.88
34671,福建蝦麵(影音),445,763.82,56.84,34.35,12.62,58.54,4.82,5.48,13.35,848.82,6.83,0.95,0.4,0.24,4.45,1242.79,1050.23,263.27,139.99,10.09,5.27,645.86,5.1,194.97,178.0,1389.65,289.19,7.11
34672,免烤箱辮子麵包 (影音),970,2824.23,91.63,65.2,39.2,467.52,14.13,21.2,30.05,592.35,7.8,0.04,2.72,0.02,2.8,2149.62,3848.04,398.92,243.95,7.14,6.67,889.44,7.48,296.8,0.0,14.7,328.65,19.78
34673,紅麴薏仁燴鮮蔬 (影音),695,1194.04,47.77,20.04,2.86,212.95,13.83,9.55,185.79,231.09,10.04,1.13,0.42,0.59,0.0,1791.37,3550.38,175.15,473.69,13.1,9.82,962.69,4.59,404.42,0.0,462.15,398.32,15.91
34674,五更腸旺 (影音),458,594.71,19.87,31.47,5.24,69.39,12.0,9.47,60.44,879.85,16.26,0.39,0.26,2.58,0.33,1526.37,1540.14,131.24,89.37,17.38,3.27,376.75,2.57,140.96,62.71,1705.31,331.08,6.51
34675,沒有魚翅羹 (影音),1540,2567.79,84.54,40.47,11.56,490.95,28.95,15.82,97.92,387.83,11.43,1.09,0.92,4.85,1.65,1834.73,3810.39,293.35,249.68,20.26,11.75,1410.71,17.04,253.4,22.85,571.61,912.91,14.48
34676,芋粿巧(影音),690,1261.57,47.93,32.81,10.11,190.11,8.39,7.21,44.92,374.76,1.06,2.04,0.06,0.23,2.3,1418.22,3830.18,311.94,183.85,9.66,12.51,704.73,13.08,96.25,22.7,652.37,408.11,11.32
34677,什蔬黑胡椒炒雞肉,410,336.86,23.2,11.16,3.09,39.33,5.84,10.48,50.85,3155.8,2.18,0.11,0.04,0.54,1.0,1713.99,2198.78,111.11,62.19,2.31,2.91,326.69,4.33,66.55,1157.5,5668.9,326.37,9.94
34678,炒三鮮 (影音),2722,1767.5,226.42,14.67,3.69,223.34,38.95,34.88,414.41,1072.08,37.96,2.12,1.51,7.69,25.33,7621.18,3455.97,925.57,610.61,22.75,22.46,5894.32,18.12,970.83,15.0,2105.71,2229.12,31.1
34679,客家筍絲炆爌肉(影音),1921,3179.12,142.66,242.16,93.09,131.61,31.54,39.42,267.7,878.28,14.88,7.64,0.52,2.6,7.0,611.53,6062.59,328.1,306.03,19.34,24.38,1734.56,31.1,286.1,3.0,1419.08,1391.75,18.76
34680,安東燉雞 (影音),1560,1855.85,136.75,79.75,21.4,144.6,13.0,35.0,108.8,9603.8,15.6,0.05,0.0,0.95,7.0,3327.4,4374.05,207.9,308.2,10.65,19.3,1554.1,36.2,211.7,3472.5,17026.05,1179.6,19.45
34681,古早味白糖粿 (影音),730,2983.08,67.56,85.94,18.78,513.48,20.1,254.52,2.38,20.84,33.56,2.22,0.16,0.02,0.08,97.42,1670.08,329.94,530.86,9.14,13.78,1145.78,31.3,637.88,0.0,0.0,58.1,4.92
34682,XO醬蘿蔔糕炒韭菜,318,182.19,8.04,6.56,1.43,28.91,8.23,8.88,50.92,3606.87,6.35,0.14,0.26,0.45,0.1,1303.91,983.94,201.09,82.35,7.17,1.51,134.82,1.4,413.59,1112.5,6653.95,268.09,5.92
34683,蒜苗蘿蔔糕湯,130,127.74,5.75,0.71,0.32,27.88,4.87,1.33,7.82,663.15,0.27,0.12,0.04,0.71,0.0,1824.52,1707.99,65.06,41.5,3.98,0.68,119.4,0.56,38.53,231.5,1209.25,87.33,8.37
34684,避風塘炸蘿蔔糕(影音),1530,1782.35,102.25,4.75,3.0,409.05,63.95,20.75,132.6,134.0,5.85,2.7,0.9,14.2,0.0,2161.25,7714.05,193.6,313.0,16.85,12.5,2055.8,8.95,680.05,2.5,265.35,990.4,23.85
34685,金銀蝦米蒸蘿蔔糕,58,126.24,22.25,0.84,0.27,6.3,0.25,5.15,4.4,193.96,0.46,0.01,0.06,0.06,2.32,1461.58,336.19,417.5,100.25,2.16,0.43,259.96,0.86,4.4,22.7,363.65,23.41,5.39
34686,養顏藜麥銀耳露(影音),280,614.2,34.6,2.2,0.0,172.3,90.8,30.0,1.5,3.0,0.1,0.0,1.6,2.1,0.0,76.1,2678.9,196.5,246.3,5.9,8.2,803.2,12.0,77.5,0.0,0.0,66.4,7.1
34687,不吃牛肉？來碗【紅燒素月麵】和正統牛肉麵一樣香！,65,116.78,2.71,1.75,0.49,35.18,24.04,0.04,1.88,37.88,0.22,0.04,0.05,0.27,0.0,15.28,481.91,36.87,66.09,4.8,0.37,57.58,0.54,35.36,0.0,75.72,23.88,1.56
34688,林美秀私房菜 ▪ 鹹肉蛋餅,641,1734.6,70.67,146.99,49.55,43.57,23.6,0.29,40.48,2242.55,35.02,3.17,0.88,0.61,4.41,3188.84,5654.36,444.67,197.06,22.47,10.12,820.59,13.69,145.35,255.38,3670.11,357.07,22.25
34689,山藥菊花酥,100,84.0,3.0,0.0,0.0,18.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,553.0,6.0,15.0,1.0,1.0,50.0,0.0,8.0,0.0,0.0,78.0,1.0
34690,何首大補湯,208,240.56,8.48,10.17,1.91,33.7,8.25,7.32,17.23,476.44,4.2,0.18,0.11,0.25,0.0,608.47,691.23,117.2,68.02,3.4,1.41,157.12,2.41,40.93,131.25,887.43,152.12,3.59
34691,棗泥煎鍋餅,100,357.0,11.0,1.0,0.0,74.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,125.0,12.0,29.0,1.0,1.0,76.0,1.0,44.0,0.0,0.0,13.0,0.0
34692,油爆蝦,59,113.47,0.43,5.0,0.75,17.62,0.34,15.49,2.46,12.57,2.13,0.0,0.0,0.05,0.0,552.73,833.83,14.81,4.76,0.23,0.11,13.89,0.08,4.63,0.0,25.22,32.96,2.99
34693,砂鍋魚頭湯,2625,1320.3,109.35,70.2,16.1,74.7,27.15,5.0,186.85,425.5,49.45,0.95,0.25,1.05,1.5,3003.65,4731.4,2088.1,490.25,23.5,11.3,1976.95,9.65,293.35,16.3,685.95,2345.9,26.75
